FIPS,State,County,Variable_Code,Value
46003, SD,Aurora County,2010_Census_Population,2710
46003, SD,Aurora County,Population_Estimate_2011,2716
46003, SD,Aurora County,Population_Estimate_2012,2761
46003, SD,Aurora County,Population_Estimate_2013,2715
46003, SD,Aurora County,Population_Estimate_2014,2743
46003, SD,Aurora County,Population_Estimate_2015,2740
46003, SD,Aurora County,Population_Estimate_2016,2752
46003, SD,Aurora County,Population_Estimate_2017,2757
46003, SD,Aurora County,Population_Estimate_2018,2801
46005, SD,Beadle County,2010_Census_Population,17398
46005, SD,Beadle County,Population_Estimate_2011,17704
46005, SD,Beadle County,Population_Estimate_2012,17992
46005, SD,Beadle County,Population_Estimate_2013,18202
46005, SD,Beadle County,Population_Estimate_2014,18057
46005, SD,Beadle County,Population_Estimate_2015,18120
46005, SD,Beadle County,Population_Estimate_2016,18210
46005, SD,Beadle County,Population_Estimate_2017,18602
46005, SD,Beadle County,Population_Estimate_2018,18883
46007, SD,Bennett County,2010_Census_Population,3431
46007, SD,Bennett County,Population_Estimate_2011,3449
46007, SD,Bennett County,Population_Estimate_2012,3449
46007, SD,Bennett County,Population_Estimate_2013,3461
46007, SD,Bennett County,Population_Estimate_2014,3435
46007, SD,Bennett County,Population_Estimate_2015,3401
46007, SD,Bennett County,Population_Estimate_2016,3439
46007, SD,Bennett County,Population_Estimate_2017,3441
46007, SD,Bennett County,Population_Estimate_2018,3468
46009, SD,Bon Homme County,2010_Census_Population,7070
46009, SD,Bon Homme County,Population_Estimate_2011,7011
46009, SD,Bon Homme County,Population_Estimate_2012,7026
46009, SD,Bon Homme County,Population_Estimate_2013,6984
46009, SD,Bon Homme County,Population_Estimate_2014,6982
46009, SD,Bon Homme County,Population_Estimate_2015,6947
46009, SD,Bon Homme County,Population_Estimate_2016,6950
46009, SD,Bon Homme County,Population_Estimate_2017,6984
46009, SD,Bon Homme County,Population_Estimate_2018,6980
46011, SD,Brookings County,2010_Census_Population,31965
46011, SD,Brookings County,Population_Estimate_2011,32133
46011, SD,Brookings County,Population_Estimate_2012,32764
46011, SD,Brookings County,Population_Estimate_2013,33011
46011, SD,Brookings County,Population_Estimate_2014,33248
46011, SD,Brookings County,Population_Estimate_2015,33796
46011, SD,Brookings County,Population_Estimate_2016,34250
46011, SD,Brookings County,Population_Estimate_2017,34668
46011, SD,Brookings County,Population_Estimate_2018,35232
46013, SD,Brown County,2010_Census_Population,36531
46013, SD,Brown County,Population_Estimate_2011,36921
46013, SD,Brown County,Population_Estimate_2012,37565
46013, SD,Brown County,Population_Estimate_2013,38132
46013, SD,Brown County,Population_Estimate_2014,38251
46013, SD,Brown County,Population_Estimate_2015,38410
46013, SD,Brown County,Population_Estimate_2016,38911
46013, SD,Brown County,Population_Estimate_2017,39313
46013, SD,Brown County,Population_Estimate_2018,39316
46015, SD,Brule County,2010_Census_Population,5255
46015, SD,Brule County,Population_Estimate_2011,5296
46015, SD,Brule County,Population_Estimate_2012,5291
46015, SD,Brule County,Population_Estimate_2013,5357
46015, SD,Brule County,Population_Estimate_2014,5277
46015, SD,Brule County,Population_Estimate_2015,5240
46015, SD,Brule County,Population_Estimate_2016,5212
46015, SD,Brule County,Population_Estimate_2017,5321
46015, SD,Brule County,Population_Estimate_2018,5229
46017, SD,Buffalo County,2010_Census_Population,1912
46017, SD,Buffalo County,Population_Estimate_2011,1977
46017, SD,Buffalo County,Population_Estimate_2012,2016
46017, SD,Buffalo County,Population_Estimate_2013,2025
46017, SD,Buffalo County,Population_Estimate_2014,2086
46017, SD,Buffalo County,Population_Estimate_2015,2097
46017, SD,Buffalo County,Population_Estimate_2016,2030
46017, SD,Buffalo County,Population_Estimate_2017,2015
46017, SD,Buffalo County,Population_Estimate_2018,2036
46019, SD,Butte County,2010_Census_Population,10110
46019, SD,Butte County,Population_Estimate_2011,10306
46019, SD,Butte County,Population_Estimate_2012,10215
46019, SD,Butte County,Population_Estimate_2013,10280
46019, SD,Butte County,Population_Estimate_2014,10243
46019, SD,Butte County,Population_Estimate_2015,10203
46019, SD,Butte County,Population_Estimate_2016,10116
46019, SD,Butte County,Population_Estimate_2017,10102
46019, SD,Butte County,Population_Estimate_2018,10222
46021, SD,Campbell County,2010_Census_Population,1466
46021, SD,Campbell County,Population_Estimate_2011,1423
46021, SD,Campbell County,Population_Estimate_2012,1404
46021, SD,Campbell County,Population_Estimate_2013,1368
46021, SD,Campbell County,Population_Estimate_2014,1401
46021, SD,Campbell County,Population_Estimate_2015,1413
46021, SD,Campbell County,Population_Estimate_2016,1387
46021, SD,Campbell County,Population_Estimate_2017,1374
46021, SD,Campbell County,Population_Estimate_2018,1377
46023, SD,Charles Mix County,2010_Census_Population,9129
46023, SD,Charles Mix County,Population_Estimate_2011,9188
46023, SD,Charles Mix County,Population_Estimate_2012,9194
46023, SD,Charles Mix County,Population_Estimate_2013,9185
46023, SD,Charles Mix County,Population_Estimate_2014,9236
46023, SD,Charles Mix County,Population_Estimate_2015,9361
46023, SD,Charles Mix County,Population_Estimate_2016,9358
46023, SD,Charles Mix County,Population_Estimate_2017,9425
46023, SD,Charles Mix County,Population_Estimate_2018,9338
46025, SD,Clark County,2010_Census_Population,3691
46025, SD,Clark County,Population_Estimate_2011,3595
46025, SD,Clark County,Population_Estimate_2012,3594
46025, SD,Clark County,Population_Estimate_2013,3625
46025, SD,Clark County,Population_Estimate_2014,3649
46025, SD,Clark County,Population_Estimate_2015,3652
46025, SD,Clark County,Population_Estimate_2016,3640
46025, SD,Clark County,Population_Estimate_2017,3686
46025, SD,Clark County,Population_Estimate_2018,3739
46027, SD,Clay County,2010_Census_Population,13864
46027, SD,Clay County,Population_Estimate_2011,13980
46027, SD,Clay County,Population_Estimate_2012,14063
46027, SD,Clay County,Population_Estimate_2013,13893
46027, SD,Clay County,Population_Estimate_2014,13881
46027, SD,Clay County,Population_Estimate_2015,13764
46027, SD,Clay County,Population_Estimate_2016,13917
46027, SD,Clay County,Population_Estimate_2017,14021
46027, SD,Clay County,Population_Estimate_2018,14041
46029, SD,Codington County,2010_Census_Population,27227
46029, SD,Codington County,Population_Estimate_2011,27427
46029, SD,Codington County,Population_Estimate_2012,27621
46029, SD,Codington County,Population_Estimate_2013,27859
46029, SD,Codington County,Population_Estimate_2014,27949
46029, SD,Codington County,Population_Estimate_2015,27886
46029, SD,Codington County,Population_Estimate_2016,28031
46029, SD,Codington County,Population_Estimate_2017,28083
46029, SD,Codington County,Population_Estimate_2018,28015
46031, SD,Corson County,2010_Census_Population,4050
46031, SD,Corson County,Population_Estimate_2011,4041
46031, SD,Corson County,Population_Estimate_2012,4075
46031, SD,Corson County,Population_Estimate_2013,4211
46031, SD,Corson County,Population_Estimate_2014,4174
46031, SD,Corson County,Population_Estimate_2015,4176
46031, SD,Corson County,Population_Estimate_2016,4116
46031, SD,Corson County,Population_Estimate_2017,4207
46031, SD,Corson County,Population_Estimate_2018,4165
46033, SD,Custer County,2010_Census_Population,8216
46033, SD,Custer County,Population_Estimate_2011,8347
46033, SD,Custer County,Population_Estimate_2012,8316
46033, SD,Custer County,Population_Estimate_2013,8405
46033, SD,Custer County,Population_Estimate_2014,8430
46033, SD,Custer County,Population_Estimate_2015,8444
46033, SD,Custer County,Population_Estimate_2016,8599
46033, SD,Custer County,Population_Estimate_2017,8666
46033, SD,Custer County,Population_Estimate_2018,8726
46035, SD,Davison County,2010_Census_Population,19504
46035, SD,Davison County,Population_Estimate_2011,19716
46035, SD,Davison County,Population_Estimate_2012,19948
46035, SD,Davison County,Population_Estimate_2013,19939
46035, SD,Davison County,Population_Estimate_2014,19964
46035, SD,Davison County,Population_Estimate_2015,19908
46035, SD,Davison County,Population_Estimate_2016,19994
46035, SD,Davison County,Population_Estimate_2017,19848
46035, SD,Davison County,Population_Estimate_2018,19790
46037, SD,Day County,2010_Census_Population,5710
46037, SD,Day County,Population_Estimate_2011,5739
46037, SD,Day County,Population_Estimate_2012,5592
46037, SD,Day County,Population_Estimate_2013,5574
46037, SD,Day County,Population_Estimate_2014,5501
46037, SD,Day County,Population_Estimate_2015,5496
46037, SD,Day County,Population_Estimate_2016,5513
46037, SD,Day County,Population_Estimate_2017,5515
46037, SD,Day County,Population_Estimate_2018,5505
46039, SD,Deuel County,2010_Census_Population,4364
46039, SD,Deuel County,Population_Estimate_2011,4366
46039, SD,Deuel County,Population_Estimate_2012,4375
46039, SD,Deuel County,Population_Estimate_2013,4310
46039, SD,Deuel County,Population_Estimate_2014,4320
46039, SD,Deuel County,Population_Estimate_2015,4325
46039, SD,Deuel County,Population_Estimate_2016,4256
46039, SD,Deuel County,Population_Estimate_2017,4293
46039, SD,Deuel County,Population_Estimate_2018,4337
46041, SD,Dewey County,2010_Census_Population,5301
46041, SD,Dewey County,Population_Estimate_2011,5396
46041, SD,Dewey County,Population_Estimate_2012,5530
46041, SD,Dewey County,Population_Estimate_2013,5579
46041, SD,Dewey County,Population_Estimate_2014,5659
46041, SD,Dewey County,Population_Estimate_2015,5698
46041, SD,Dewey County,Population_Estimate_2016,5779
46041, SD,Dewey County,Population_Estimate_2017,5857
46041, SD,Dewey County,Population_Estimate_2018,5904
46043, SD,Douglas County,2010_Census_Population,3002
46043, SD,Douglas County,Population_Estimate_2011,2974
46043, SD,Douglas County,Population_Estimate_2012,2948
46043, SD,Douglas County,Population_Estimate_2013,2974
46043, SD,Douglas County,Population_Estimate_2014,2928
46043, SD,Douglas County,Population_Estimate_2015,2949
46043, SD,Douglas County,Population_Estimate_2016,2911
46043, SD,Douglas County,Population_Estimate_2017,2925
46043, SD,Douglas County,Population_Estimate_2018,2935
46045, SD,Edmunds County,2010_Census_Population,4071
46045, SD,Edmunds County,Population_Estimate_2011,4041
46045, SD,Edmunds County,Population_Estimate_2012,4011
46045, SD,Edmunds County,Population_Estimate_2013,4023
46045, SD,Edmunds County,Population_Estimate_2014,3969
46045, SD,Edmunds County,Population_Estimate_2015,3994
46045, SD,Edmunds County,Population_Estimate_2016,3938
46045, SD,Edmunds County,Population_Estimate_2017,3922
46045, SD,Edmunds County,Population_Estimate_2018,3875
46047, SD,Fall River County,2010_Census_Population,7094
46047, SD,Fall River County,Population_Estimate_2011,6956
46047, SD,Fall River County,Population_Estimate_2012,6967
46047, SD,Fall River County,Population_Estimate_2013,6806
46047, SD,Fall River County,Population_Estimate_2014,6845
46047, SD,Fall River County,Population_Estimate_2015,6796
46047, SD,Fall River County,Population_Estimate_2016,6775
46047, SD,Fall River County,Population_Estimate_2017,6695
46047, SD,Fall River County,Population_Estimate_2018,6758
46049, SD,Faulk County,2010_Census_Population,2364
46049, SD,Faulk County,Population_Estimate_2011,2355
46049, SD,Faulk County,Population_Estimate_2012,2355
46049, SD,Faulk County,Population_Estimate_2013,2349
46049, SD,Faulk County,Population_Estimate_2014,2320
46049, SD,Faulk County,Population_Estimate_2015,2307
46049, SD,Faulk County,Population_Estimate_2016,2317
46049, SD,Faulk County,Population_Estimate_2017,2330
46049, SD,Faulk County,Population_Estimate_2018,2330
46051, SD,Grant County,2010_Census_Population,7356
46051, SD,Grant County,Population_Estimate_2011,7354
46051, SD,Grant County,Population_Estimate_2012,7397
46051, SD,Grant County,Population_Estimate_2013,7385
46051, SD,Grant County,Population_Estimate_2014,7312
46051, SD,Grant County,Population_Estimate_2015,7220
46051, SD,Grant County,Population_Estimate_2016,7219
46051, SD,Grant County,Population_Estimate_2017,7187
46051, SD,Grant County,Population_Estimate_2018,7147
46053, SD,Gregory County,2010_Census_Population,4271
46053, SD,Gregory County,Population_Estimate_2011,4220
46053, SD,Gregory County,Population_Estimate_2012,4243
46053, SD,Gregory County,Population_Estimate_2013,4232
46053, SD,Gregory County,Population_Estimate_2014,4226
46053, SD,Gregory County,Population_Estimate_2015,4192
46053, SD,Gregory County,Population_Estimate_2016,4158
46053, SD,Gregory County,Population_Estimate_2017,4218
46053, SD,Gregory County,Population_Estimate_2018,4212
46055, SD,Haakon County,2010_Census_Population,1937
46055, SD,Haakon County,Population_Estimate_2011,1919
46055, SD,Haakon County,Population_Estimate_2012,1922
46055, SD,Haakon County,Population_Estimate_2013,1881
46055, SD,Haakon County,Population_Estimate_2014,1846
46055, SD,Haakon County,Population_Estimate_2015,1850
46055, SD,Haakon County,Population_Estimate_2016,1885
46055, SD,Haakon County,Population_Estimate_2017,1928
46055, SD,Haakon County,Population_Estimate_2018,1918
46057, SD,Hamlin County,2010_Census_Population,5903
46057, SD,Hamlin County,Population_Estimate_2011,5973
46057, SD,Hamlin County,Population_Estimate_2012,5954
46057, SD,Hamlin County,Population_Estimate_2013,5935
46057, SD,Hamlin County,Population_Estimate_2014,5960
46057, SD,Hamlin County,Population_Estimate_2015,5982
46057, SD,Hamlin County,Population_Estimate_2016,5919
46057, SD,Hamlin County,Population_Estimate_2017,6026
46057, SD,Hamlin County,Population_Estimate_2018,6111
46059, SD,Hand County,2010_Census_Population,3431
46059, SD,Hand County,Population_Estimate_2011,3434
46059, SD,Hand County,Population_Estimate_2012,3377
46059, SD,Hand County,Population_Estimate_2013,3376
46059, SD,Hand County,Population_Estimate_2014,3340
46059, SD,Hand County,Population_Estimate_2015,3306
46059, SD,Hand County,Population_Estimate_2016,3275
46059, SD,Hand County,Population_Estimate_2017,3281
46059, SD,Hand County,Population_Estimate_2018,3262
46061, SD,Hanson County,2010_Census_Population,3331
46061, SD,Hanson County,Population_Estimate_2011,3375
46061, SD,Hanson County,Population_Estimate_2012,3380
46061, SD,Hanson County,Population_Estimate_2013,3404
46061, SD,Hanson County,Population_Estimate_2014,3423
46061, SD,Hanson County,Population_Estimate_2015,3389
46061, SD,Hanson County,Population_Estimate_2016,3385
46061, SD,Hanson County,Population_Estimate_2017,3411
46061, SD,Hanson County,Population_Estimate_2018,3376
46063, SD,Harding County,2010_Census_Population,1255
46063, SD,Harding County,Population_Estimate_2011,1275
46063, SD,Harding County,Population_Estimate_2012,1304
46063, SD,Harding County,Population_Estimate_2013,1259
46063, SD,Harding County,Population_Estimate_2014,1245
46063, SD,Harding County,Population_Estimate_2015,1268
46063, SD,Harding County,Population_Estimate_2016,1265
46063, SD,Harding County,Population_Estimate_2017,1241
46063, SD,Harding County,Population_Estimate_2018,1249
46065, SD,Hughes County,2010_Census_Population,17022
46065, SD,Hughes County,Population_Estimate_2011,17307
46065, SD,Hughes County,Population_Estimate_2012,17432
46065, SD,Hughes County,Population_Estimate_2013,17426
46065, SD,Hughes County,Population_Estimate_2014,17624
46065, SD,Hughes County,Population_Estimate_2015,17551
46065, SD,Hughes County,Population_Estimate_2016,17591
46065, SD,Hughes County,Population_Estimate_2017,17670
46065, SD,Hughes County,Population_Estimate_2018,17650
46067, SD,Hutchinson County,2010_Census_Population,7343
46067, SD,Hutchinson County,Population_Estimate_2011,7246
46067, SD,Hutchinson County,Population_Estimate_2012,7254
46067, SD,Hutchinson County,Population_Estimate_2013,7188
46067, SD,Hutchinson County,Population_Estimate_2014,7225
46067, SD,Hutchinson County,Population_Estimate_2015,7268
46067, SD,Hutchinson County,Population_Estimate_2016,7324
46067, SD,Hutchinson County,Population_Estimate_2017,7376
46067, SD,Hutchinson County,Population_Estimate_2018,7380
46069, SD,Hyde County,2010_Census_Population,1420
46069, SD,Hyde County,Population_Estimate_2011,1398
46069, SD,Hyde County,Population_Estimate_2012,1429
46069, SD,Hyde County,Population_Estimate_2013,1379
46069, SD,Hyde County,Population_Estimate_2014,1393
46069, SD,Hyde County,Population_Estimate_2015,1386
46069, SD,Hyde County,Population_Estimate_2016,1333
46069, SD,Hyde County,Population_Estimate_2017,1303
46069, SD,Hyde County,Population_Estimate_2018,1282
46071, SD,Jackson County,2010_Census_Population,3031
46071, SD,Jackson County,Population_Estimate_2011,3154
46071, SD,Jackson County,Population_Estimate_2012,3166
46071, SD,Jackson County,Population_Estimate_2013,3229
46071, SD,Jackson County,Population_Estimate_2014,3263
46071, SD,Jackson County,Population_Estimate_2015,3276
46071, SD,Jackson County,Population_Estimate_2016,3287
46071, SD,Jackson County,Population_Estimate_2017,3301
46071, SD,Jackson County,Population_Estimate_2018,3307
46073, SD,Jerauld County,2010_Census_Population,2071
46073, SD,Jerauld County,Population_Estimate_2011,2075
46073, SD,Jerauld County,Population_Estimate_2012,2055
46073, SD,Jerauld County,Population_Estimate_2013,2072
46073, SD,Jerauld County,Population_Estimate_2014,2041
46073, SD,Jerauld County,Population_Estimate_2015,2020
46073, SD,Jerauld County,Population_Estimate_2016,2010
46073, SD,Jerauld County,Population_Estimate_2017,2033
46073, SD,Jerauld County,Population_Estimate_2018,2043
46075, SD,Jones County,2010_Census_Population,1006
46075, SD,Jones County,Population_Estimate_2011,1003
46075, SD,Jones County,Population_Estimate_2012,991
46075, SD,Jones County,Population_Estimate_2013,972
46075, SD,Jones County,Population_Estimate_2014,956
46075, SD,Jones County,Population_Estimate_2015,917
46075, SD,Jones County,Population_Estimate_2016,931
46075, SD,Jones County,Population_Estimate_2017,926
46075, SD,Jones County,Population_Estimate_2018,928
46077, SD,Kingsbury County,2010_Census_Population,5148
46077, SD,Kingsbury County,Population_Estimate_2011,5170
46077, SD,Kingsbury County,Population_Estimate_2012,5231
46077, SD,Kingsbury County,Population_Estimate_2013,5066
46077, SD,Kingsbury County,Population_Estimate_2014,5053
46077, SD,Kingsbury County,Population_Estimate_2015,4953
46077, SD,Kingsbury County,Population_Estimate_2016,4971
46077, SD,Kingsbury County,Population_Estimate_2017,4937
46077, SD,Kingsbury County,Population_Estimate_2018,4919
46079, SD,Lake County,2010_Census_Population,11200
46079, SD,Lake County,Population_Estimate_2011,11557
46079, SD,Lake County,Population_Estimate_2012,11752
46079, SD,Lake County,Population_Estimate_2013,11911
46079, SD,Lake County,Population_Estimate_2014,12089
46079, SD,Lake County,Population_Estimate_2015,12333
46079, SD,Lake County,Population_Estimate_2016,12598
46079, SD,Lake County,Population_Estimate_2017,12792
46079, SD,Lake County,Population_Estimate_2018,13057
46081, SD,Lawrence County,2010_Census_Population,24097
46081, SD,Lawrence County,Population_Estimate_2011,24326
46081, SD,Lawrence County,Population_Estimate_2012,24400
46081, SD,Lawrence County,Population_Estimate_2013,24937
46081, SD,Lawrence County,Population_Estimate_2014,24729
46081, SD,Lawrence County,Population_Estimate_2015,24825
46081, SD,Lawrence County,Population_Estimate_2016,25271
46081, SD,Lawrence County,Population_Estimate_2017,25606
46081, SD,Lawrence County,Population_Estimate_2018,25741
46083, SD,Lincoln County,2010_Census_Population,44828
46083, SD,Lincoln County,Population_Estimate_2011,46801
46083, SD,Lincoln County,Population_Estimate_2012,48402
46083, SD,Lincoln County,Population_Estimate_2013,49896
46083, SD,Lincoln County,Population_Estimate_2014,51576
46083, SD,Lincoln County,Population_Estimate_2015,52962
46083, SD,Lincoln County,Population_Estimate_2016,54558
46083, SD,Lincoln County,Population_Estimate_2017,56668
46083, SD,Lincoln County,Population_Estimate_2018,58807
46085, SD,Lyman County,2010_Census_Population,3755
46085, SD,Lyman County,Population_Estimate_2011,3811
46085, SD,Lyman County,Population_Estimate_2012,3778
46085, SD,Lyman County,Population_Estimate_2013,3847
46085, SD,Lyman County,Population_Estimate_2014,3858
46085, SD,Lyman County,Population_Estimate_2015,3880
46085, SD,Lyman County,Population_Estimate_2016,3901
46085, SD,Lyman County,Population_Estimate_2017,3883
46085, SD,Lyman County,Population_Estimate_2018,3821
46087, SD,McCook County,2010_Census_Population,5618
46087, SD,McCook County,Population_Estimate_2011,5541
46087, SD,McCook County,Population_Estimate_2012,5566
46087, SD,McCook County,Population_Estimate_2013,5594
46087, SD,McCook County,Population_Estimate_2014,5547
46087, SD,McCook County,Population_Estimate_2015,5474
46087, SD,McCook County,Population_Estimate_2016,5479
46087, SD,McCook County,Population_Estimate_2017,5511
46087, SD,McCook County,Population_Estimate_2018,5546
46089, SD,McPherson County,2010_Census_Population,2459
46089, SD,McPherson County,Population_Estimate_2011,2451
46089, SD,McPherson County,Population_Estimate_2012,2428
46089, SD,McPherson County,Population_Estimate_2013,2423
46089, SD,McPherson County,Population_Estimate_2014,2418
46089, SD,McPherson County,Population_Estimate_2015,2397
46089, SD,McPherson County,Population_Estimate_2016,2417
46089, SD,McPherson County,Population_Estimate_2017,2408
46089, SD,McPherson County,Population_Estimate_2018,2407
46091, SD,Marshall County,2010_Census_Population,4656
46091, SD,Marshall County,Population_Estimate_2011,4626
46091, SD,Marshall County,Population_Estimate_2012,4690
46091, SD,Marshall County,Population_Estimate_2013,4795
46091, SD,Marshall County,Population_Estimate_2014,4729
46091, SD,Marshall County,Population_Estimate_2015,4814
46091, SD,Marshall County,Population_Estimate_2016,4821
46091, SD,Marshall County,Population_Estimate_2017,4998
46091, SD,Marshall County,Population_Estimate_2018,5112
46093, SD,Meade County,2010_Census_Population,25434
46093, SD,Meade County,Population_Estimate_2011,25500
46093, SD,Meade County,Population_Estimate_2012,25846
46093, SD,Meade County,Population_Estimate_2013,26403
46093, SD,Meade County,Population_Estimate_2014,26720
46093, SD,Meade County,Population_Estimate_2015,26772
46093, SD,Meade County,Population_Estimate_2016,27353
46093, SD,Meade County,Population_Estimate_2017,27982
46093, SD,Meade County,Population_Estimate_2018,28294
46095, SD,Mellette County,2010_Census_Population,2048
46095, SD,Mellette County,Population_Estimate_2011,2072
46095, SD,Mellette County,Population_Estimate_2012,2050
46095, SD,Mellette County,Population_Estimate_2013,2046
46095, SD,Mellette County,Population_Estimate_2014,2066
46095, SD,Mellette County,Population_Estimate_2015,2024
46095, SD,Mellette County,Population_Estimate_2016,2076
46095, SD,Mellette County,Population_Estimate_2017,2067
46095, SD,Mellette County,Population_Estimate_2018,2042
46097, SD,Miner County,2010_Census_Population,2389
46097, SD,Miner County,Population_Estimate_2011,2325
46097, SD,Miner County,Population_Estimate_2012,2298
46097, SD,Miner County,Population_Estimate_2013,2312
46097, SD,Miner County,Population_Estimate_2014,2281
46097, SD,Miner County,Population_Estimate_2015,2208
46097, SD,Miner County,Population_Estimate_2016,2231
46097, SD,Miner County,Population_Estimate_2017,2214
46097, SD,Miner County,Population_Estimate_2018,2213
46099, SD,Minnehaha County,2010_Census_Population,169468
46099, SD,Minnehaha County,Population_Estimate_2011,171433
46099, SD,Minnehaha County,Population_Estimate_2012,174761
46099, SD,Minnehaha County,Population_Estimate_2013,177982
46099, SD,Minnehaha County,Population_Estimate_2014,180832
46099, SD,Minnehaha County,Population_Estimate_2015,183485
46099, SD,Minnehaha County,Population_Estimate_2016,186522
46099, SD,Minnehaha County,Population_Estimate_2017,190028
46099, SD,Minnehaha County,Population_Estimate_2018,192876
46101, SD,Moody County,2010_Census_Population,6486
46101, SD,Moody County,Population_Estimate_2011,6499
46101, SD,Moody County,Population_Estimate_2012,6492
46101, SD,Moody County,Population_Estimate_2013,6452
46101, SD,Moody County,Population_Estimate_2014,6435
46101, SD,Moody County,Population_Estimate_2015,6451
46101, SD,Moody County,Population_Estimate_2016,6523
46101, SD,Moody County,Population_Estimate_2017,6540
46101, SD,Moody County,Population_Estimate_2018,6579
46102, SD,Oglala Lakota County,2010_Census_Population,13586
46102, SD,Oglala Lakota County,Population_Estimate_2011,13897
46102, SD,Oglala Lakota County,Population_Estimate_2012,14038
46102, SD,Oglala Lakota County,Population_Estimate_2013,14127
46102, SD,Oglala Lakota County,Population_Estimate_2014,14213
46102, SD,Oglala Lakota County,Population_Estimate_2015,14360
46102, SD,Oglala Lakota County,Population_Estimate_2016,14430
46102, SD,Oglala Lakota County,Population_Estimate_2017,14364
46102, SD,Oglala Lakota County,Population_Estimate_2018,14309
46103, SD,Pennington County,2010_Census_Population,100948
46103, SD,Pennington County,Population_Estimate_2011,102387
46103, SD,Pennington County,Population_Estimate_2012,104222
46103, SD,Pennington County,Population_Estimate_2013,105911
46103, SD,Pennington County,Population_Estimate_2014,107508
46103, SD,Pennington County,Population_Estimate_2015,108068
46103, SD,Pennington County,Population_Estimate_2016,108945
46103, SD,Pennington County,Population_Estimate_2017,110221
46103, SD,Pennington County,Population_Estimate_2018,111729
46105, SD,Perkins County,2010_Census_Population,2982
46105, SD,Perkins County,Population_Estimate_2011,3009
46105, SD,Perkins County,Population_Estimate_2012,3023
46105, SD,Perkins County,Population_Estimate_2013,3017
46105, SD,Perkins County,Population_Estimate_2014,3014
46105, SD,Perkins County,Population_Estimate_2015,2975
46105, SD,Perkins County,Population_Estimate_2016,2956
46105, SD,Perkins County,Population_Estimate_2017,2953
46105, SD,Perkins County,Population_Estimate_2018,2922
46107, SD,Potter County,2010_Census_Population,2329
46107, SD,Potter County,Population_Estimate_2011,2370
46107, SD,Potter County,Population_Estimate_2012,2338
46107, SD,Potter County,Population_Estimate_2013,2355
46107, SD,Potter County,Population_Estimate_2014,2304
46107, SD,Potter County,Population_Estimate_2015,2292
46107, SD,Potter County,Population_Estimate_2016,2252
46107, SD,Potter County,Population_Estimate_2017,2212
46107, SD,Potter County,Population_Estimate_2018,2207
46109, SD,Roberts County,2010_Census_Population,10149
46109, SD,Roberts County,Population_Estimate_2011,10290
46109, SD,Roberts County,Population_Estimate_2012,10323
46109, SD,Roberts County,Population_Estimate_2013,10238
46109, SD,Roberts County,Population_Estimate_2014,10278
46109, SD,Roberts County,Population_Estimate_2015,10204
46109, SD,Roberts County,Population_Estimate_2016,10190
46109, SD,Roberts County,Population_Estimate_2017,10307
46109, SD,Roberts County,Population_Estimate_2018,10447
46111, SD,Sanborn County,2010_Census_Population,2355
46111, SD,Sanborn County,Population_Estimate_2011,2355
46111, SD,Sanborn County,Population_Estimate_2012,2318
46111, SD,Sanborn County,Population_Estimate_2013,2325
46111, SD,Sanborn County,Population_Estimate_2014,2331
46111, SD,Sanborn County,Population_Estimate_2015,2348
46111, SD,Sanborn County,Population_Estimate_2016,2378
46111, SD,Sanborn County,Population_Estimate_2017,2454
46111, SD,Sanborn County,Population_Estimate_2018,2429
46115, SD,Spink County,2010_Census_Population,6415
46115, SD,Spink County,Population_Estimate_2011,6563
46115, SD,Spink County,Population_Estimate_2012,6738
46115, SD,Spink County,Population_Estimate_2013,6664
46115, SD,Spink County,Population_Estimate_2014,6655
46115, SD,Spink County,Population_Estimate_2015,6554
46115, SD,Spink County,Population_Estimate_2016,6493
46115, SD,Spink County,Population_Estimate_2017,6517
46115, SD,Spink County,Population_Estimate_2018,6495
46117, SD,Stanley County,2010_Census_Population,2966
46117, SD,Stanley County,Population_Estimate_2011,2978
46117, SD,Stanley County,Population_Estimate_2012,2976
46117, SD,Stanley County,Population_Estimate_2013,2979
46117, SD,Stanley County,Population_Estimate_2014,2980
46117, SD,Stanley County,Population_Estimate_2015,2975
46117, SD,Stanley County,Population_Estimate_2016,3013
46117, SD,Stanley County,Population_Estimate_2017,2994
46117, SD,Stanley County,Population_Estimate_2018,3022
46119, SD,Sully County,2010_Census_Population,1373
46119, SD,Sully County,Population_Estimate_2011,1374
46119, SD,Sully County,Population_Estimate_2012,1428
46119, SD,Sully County,Population_Estimate_2013,1435
46119, SD,Sully County,Population_Estimate_2014,1405
46119, SD,Sully County,Population_Estimate_2015,1402
46119, SD,Sully County,Population_Estimate_2016,1414
46119, SD,Sully County,Population_Estimate_2017,1409
46119, SD,Sully County,Population_Estimate_2018,1392
46121, SD,Todd County,2010_Census_Population,9612
46121, SD,Todd County,Population_Estimate_2011,9841
46121, SD,Todd County,Population_Estimate_2012,9904
46121, SD,Todd County,Population_Estimate_2013,9988
46121, SD,Todd County,Population_Estimate_2014,9942
46121, SD,Todd County,Population_Estimate_2015,10034
46121, SD,Todd County,Population_Estimate_2016,10227
46121, SD,Todd County,Population_Estimate_2017,10245
46121, SD,Todd County,Population_Estimate_2018,10283
46123, SD,Tripp County,2010_Census_Population,5644
46123, SD,Tripp County,Population_Estimate_2011,5631
46123, SD,Tripp County,Population_Estimate_2012,5517
